"Date","Time","Open","High","Low","Close","Volume"
08/26/2014,1233,101.16,101.18,101.15,101.16,27505
08/26/2014,1234,101.17,101.2,101.16,101.18,19816
08/26/2014,1235,101.19,101.25,101.19,101.25,43238
08/26/2014,1236,101.24,101.26,101.21,101.22,46526
08/26/2014,1237,101.22,101.25,101.21,101.25,52879
08/26/2014,1238,101.25,101.25,101.23,101.25,31796
08/26/2014,1239,101.24,101.27,101.24,101.26,27660
08/26/2014,1240,101.26,101.26,101.22,101.22,73252
08/26/2014,1241,101.23,101.24,101.15,101.16,119314
08/26/2014,1242,101.16,101.19,101.15,101.19,30096
08/26/2014,1243,101.2,101.26,101.19,101.21,52003
08/26/2014,1244,101.21,101.22,101.19,101.19,28006
08/26/2014,1245,101.19,101.21,101.19,101.2,33348
08/26/2014,1246,101.21,101.21,101.16,101.17,61660
08/26/2014,1247,101.17,101.2,101.16,101.2,17741
08/26/2014,1248,101.19,101.21,101.18,101.19,29948
08/26/2014,1249,101.19,101.2,101.17,101.18,26270
08/26/2014,1250,101.18,101.19,101.17,101.18,17734
08/26/2014,1251,101.18,101.18,101.13,101.13,61637
08/26/2014,1252,101.14,101.15,101.13,101.14,25600
08/26/2014,1253,101.14,101.15,101.1,101.11,40207
08/26/2014,1254,101.12,101.18,101.11,101.18,36800
08/26/2014,1255,101.19,101.19,101.16,101.18,22666
08/26/2014,1256,101.17,101.18,101.15,101.16,28654
08/26/2014,1257,101.16,101.16,101.14,101.14,17516
08/26/2014,1258,101.13,101.14,101.07,101.09,153762
08/26/2014,1259,101.1,101.13,101.08,101.11,56749
08/26/2014,1300,101.12,101.12,101.1,101.11,17220
08/26/2014,1301,101.11,101.12,101.09,101.09,24740
08/26/2014,1302,101.09,101.11,101.08,101.09,32053
08/26/2014,1303,101.09,101.12,101.09,101.1,40648
08/26/2014,1304,101.11,101.12,101.1,101.1,24538
08/26/2014,1305,101.11,101.14,101.09,101.12,54866
08/26/2014,1306,101.11,101.12,101.08,101.11,39215
08/26/2014,1307,101.11,101.12,101.08,101.09,23899
08/26/2014,1308,101.09,101.09,101.04,101.06,87413
08/26/2014,1309,101.07,101.1,101.04,101.1,86320
08/26/2014,1310,101.1,101.1,101.06,101.08,22925
08/26/2014,1311,101.08,101.11,101.08,101.11,31590
08/26/2014,1312,101.11,101.16,101.1,101.15,54198
08/26/2014,1313,101.15,101.16,101.12,101.15,37816
08/26/2014,1314,101.15,101.16,101.14,101.14,30814
08/26/2014,1315,101.15,101.16,101.14,101.15,15188
08/26/2014,1316,101.16,101.16,101.14,101.15,20028
08/26/2014,1317,101.15,101.16,101.14,101.15,25619
08/26/2014,1318,101.15,101.18,101.14,101.18,27900
08/26/2014,1319,101.18,101.19,101.15,101.15,32339
08/26/2014,1320,101.15,101.18,101.15,101.17,28345
08/26/2014,1321,101.18,101.2,101.17,101.19,22552
08/26/2014,1322,101.19,101.2,101.18,101.19,29471
08/26/2014,1323,101.19,101.19,101.15,101.18,29865
08/26/2014,1324,101.19,101.2,101.15,101.2,60098
08/26/2014,1325,101.19,101.2,101.19,101.2,13623
08/26/2014,1326,101.19,101.21,101.18,101.18,42268
08/26/2014,1327,101.19,101.19,101.16,101.17,22041
08/26/2014,1328,101.17,101.18,101.16,101.18,11767
08/26/2014,1329,101.17,101.18,101.16,101.17,19677
08/26/2014,1330,101.17,101.2,101.16,101.17,21860
08/26/2014,1331,101.18,101.2,101.16,101.17,30421
08/26/2014,1332,101.18,101.19,101.18,101.18,19217
08/26/2014,1333,101.18,101.2,101.18,101.19,23058
08/26/2014,1334,101.19,101.19,101.17,101.19,25633
08/26/2014,1335,101.19,101.2,101.18,101.19,24958
08/26/2014,1336,101.2,101.2,101.19,101.19,18925
08/26/2014,1337,101.18,101.2,101.18,101.19,11720
08/26/2014,1338,101.2,101.2,101.17,101.17,56405
08/26/2014,1339,101.18,101.18,101.15,101.16,27894
08/26/2014,1340,101.16,101.16,101.11,101.11,66057
08/26/2014,1341,101.12,101.14,101.11,101.14,21625
08/26/2014,1342,101.13,101.14,101.11,101.12,25489
08/26/2014,1343,101.12,101.15,101.11,101.14,23403
08/26/2014,1344,101.14,101.17,101.14,101.15,29586
08/26/2014,1345,101.15,101.18,101.15,101.17,26689
08/26/2014,1346,101.17,101.17,101.15,101.16,24750
08/26/2014,1347,101.16,101.18,101.14,101.17,31778
08/26/2014,1348,101.17,101.18,101.16,101.17,16277
08/26/2014,1349,101.17,101.18,101.15,101.17,14919
08/26/2014,1350,101.17,101.18,101.16,101.17,19753
08/26/2014,1351,101.18,101.18,101.14,101.15,30170
08/26/2014,1352,101.14,101.15,101.13,101.14,20486
08/26/2014,1353,101.14,101.15,101.12,101.13,54335
08/26/2014,1354,101.12,101.16,101.12,101.15,22510
08/26/2014,1355,101.16,101.18,101.16,101.17,24771
08/26/2014,1356,101.17,101.19,101.17,101.18,15712
08/26/2014,1357,101.19,101.2,101.15,101.16,43332
08/26/2014,1358,101.16,101.19,101.16,101.19,16659
08/26/2014,1359,101.18,101.2,101.18,101.18,25260
08/26/2014,1400,101.19,101.22,101.19,101.21,57581
08/26/2014,1401,101.21,101.22,101.19,101.2,36955
08/26/2014,1402,101.2,101.21,101.19,101.19,24298
08/26/2014,1403,101.2,101.21,101.19,101.19,15961
08/26/2014,1404,101.19,101.22,101.19,101.21,38706
08/26/2014,1405,101.21,101.23,101.2,101.23,49575
08/26/2014,1406,101.23,101.23,101.22,101.22,32275
08/26/2014,1407,101.21,101.22,101.19,101.2,31171
08/26/2014,1408,101.2,101.2,101.19,101.2,18017
08/26/2014,1409,101.19,101.2,101.16,101.17,32405
08/26/2014,1410,101.17,101.17,101.15,101.15,33543
08/26/2014,1411,101.15,101.17,101.15,101.17,29702
08/26/2014,1412,101.17,101.18,101.15,101.17,18685
08/26/2014,1413,101.17,101.17,101.15,101.16,15119
08/26/2014,1414,101.16,101.18,101.16,101.18,23356
08/26/2014,1415,101.18,101.23,101.18,101.23,44860
08/26/2014,1416,101.22,101.25,101.21,101.24,36704
08/26/2014,1417,101.24,101.24,101.2,101.2,48343
08/26/2014,1418,101.2,101.21,101.19,101.21,50388
08/26/2014,1419,101.21,101.24,101.2,101.24,46666
08/26/2014,1420,101.24,101.26,101.23,101.26,95199
08/26/2014,1421,101.26,101.27,101.23,101.25,43815
08/26/2014,1422,101.24,101.27,101.23,101.26,39082
08/26/2014,1423,101.26,101.27,101.24,101.25,34106
08/26/2014,1424,101.24,101.24,101.22,101.22,48085
08/26/2014,1425,101.22,101.24,101.22,101.23,13805
08/26/2014,1426,101.24,101.25,101.23,101.25,21973
08/26/2014,1427,101.25,101.25,101.22,101.22,22153
08/26/2014,1428,101.22,101.23,101.22,101.22,14176
08/26/2014,1429,101.23,101.23,101.22,101.23,44928
08/26/2014,1430,101.22,101.23,101.17,101.19,58818
08/26/2014,1431,101.17,101.18,101.16,101.16,69065
08/26/2014,1432,101.17,101.17,101.11,101.11,72358
08/26/2014,1433,101.11,101.14,101.1,101.14,66871
08/26/2014,1434,101.13,101.14,101.1,101.11,38021
08/26/2014,1435,101.11,101.11,101.08,101.08,55765
08/26/2014,1436,101.09,101.1,101.08,101.08,94014
08/26/2014,1437,101.08,101.13,101.08,101.12,55551
08/26/2014,1438,101.12,101.12,101.1,101.11,26608
08/26/2014,1439,101.1,101.12,101.1,101.11,33806
08/26/2014,1440,101.12,101.14,101.11,101.13,70196
08/26/2014,1441,101.13,101.17,101.13,101.16,50817
08/26/2014,1442,101.16,101.17,101.15,101.16,57258
08/26/2014,1443,101.16,101.17,101.16,101.17,22110
08/26/2014,1444,101.16,101.17,101.15,101.15,32380
08/26/2014,1445,101.16,101.17,101.15,101.17,49611
08/26/2014,1446,101.16,101.17,101.15,101.16,11713
08/26/2014,1447,101.17,101.17,101.15,101.16,37371
08/26/2014,1448,101.16,101.16,101.14,101.15,43288
08/26/2014,1449,101.16,101.17,101.15,101.17,29389
08/26/2014,1450,101.17,101.28,101.16,101.18,251228
08/26/2014,1451,101.17,101.18,101.16,101.18,27560
08/26/2014,1452,101.18,101.18,101.15,101.16,49739
08/26/2014,1453,101.16,101.16,101.12,101.12,70018
08/26/2014,1454,101.13,101.13,101.12,101.13,26881
08/26/2014,1455,101.13,101.16,101.12,101.15,46100
08/26/2014,1456,101.15,101.16,101.14,101.16,25087
08/26/2014,1457,101.16,101.16,101.13,101.13,36758
08/26/2014,1458,101.14,101.14,101.13,101.14,19680
08/26/2014,1459,101.14,101.15,101.12,101.12,27105
08/26/2014,1500,101.12,101.14,101.12,101.13,17975
08/26/2014,1501,101.14,101.15,101.12,101.14,39765
08/26/2014,1502,101.15,101.16,101.14,101.15,19861
08/26/2014,1503,101.16,101.18,101.15,101.17,45210
08/26/2014,1504,101.17,101.19,101.17,101.19,36988
08/26/2014,1505,101.18,101.18,101.17,101.18,22758
08/26/2014,1506,101.18,101.18,101.17,101.17,17728
08/26/2014,1507,101.18,101.18,101.14,101.16,38974
08/26/2014,1508,101.15,101.17,101.13,101.13,61732
08/26/2014,1509,101.13,101.14,101.1,101.11,81148
08/26/2014,1510,101.11,101.12,101.1,101.11,17369
08/26/2014,1511,101.12,101.17,101.1,101.16,59000
08/26/2014,1512,101.16,101.16,101.14,101.14,25917
08/26/2014,1513,101.14,101.16,101.13,101.16,26893
08/26/2014,1514,101.16,101.17,101.15,101.17,18929
08/26/2014,1515,101.17,101.18,101.15,101.16,52285
08/26/2014,1516,101.17,101.2,101.16,101.17,56891
08/26/2014,1517,101.17,101.2,101.17,101.19,49398
08/26/2014,1518,101.18,101.2,101.17,101.18,35339
08/26/2014,1519,101.19,101.19,101.16,101.17,45561
08/26/2014,1520,101.18,101.18,101.16,101.16,25844
08/26/2014,1521,101.16,101.18,101.15,101.17,30104
08/26/2014,1522,101.16,101.18,101.15,101.16,34379
08/26/2014,1523,101.16,101.16,101.13,101.15,42425
08/26/2014,1524,101.15,101.16,101.13,101.14,38745
08/26/2014,1525,101.14,101.15,101.13,101.13,23872
08/26/2014,1526,101.13,101.14,101.12,101.14,47732
08/26/2014,1527,101.14,101.14,101.07,101.09,92591
08/26/2014,1528,101.09,101.13,101.07,101.11,75621
08/26/2014,1529,101.11,101.12,101.08,101.09,97940
08/26/2014,1530,101.09,101.12,101.08,101.11,54810
08/26/2014,1531,101.11,101.13,101.11,101.11,45818
08/26/2014,1532,101.11,101.12,101.1,101.1,39203
08/26/2014,1533,101.1,101.11,101.07,101.1,62297
08/26/2014,1534,101.1,101.14,101.09,101.13,55198
08/26/2014,1535,101.12,101.13,101.11,101.13,42716
08/26/2014,1536,101.12,101.13,101.11,101.12,25300
08/26/2014,1537,101.12,101.12,101.1,101.12,37965
08/26/2014,1538,101.11,101.15,101.11,101.14,39633
08/26/2014,1539,101.15,101.15,101.13,101.14,41178
08/26/2014,1540,101.14,101.17,101.12,101.16,119631
08/26/2014,1541,101.17,101.17,101.14,101.15,55557
08/26/2014,1542,101.15,101.18,101.14,101.17,83652
08/26/2014,1543,101.17,101.18,101.16,101.16,56294
08/26/2014,1544,101.16,101.16,101.13,101.14,52976
08/26/2014,1545,101.13,101.14,101.11,101.12,76301
08/26/2014,1546,101.13,101.13,101.11,101.12,45860
08/26/2014,1547,101.13,101.13,101.11,101.11,85768
08/26/2014,1548,101.11,101.12,101.08,101.08,63720
08/26/2014,1549,101.09,101.09,101.08,101.08,42999
08/26/2014,1550,101.08,101.11,101.04,101.07,302565
08/26/2014,1551,101.07,101.09,101.04,101.05,127472
08/26/2014,1552,101.05,101.07,101.02,101.02,119289
08/26/2014,1553,101.03,101.04,101,101.01,262162
08/26/2014,1554,101.01,101.02,101,101.01,143490
08/26/2014,1555,101.01,101.02,100.95,100.96,256416
08/26/2014,1556,100.96,100.98,100.94,100.97,181544
08/26/2014,1557,100.97,100.97,100.91,100.92,184066
08/26/2014,1558,100.92,100.93,100.9,100.9,238088
08/26/2014,1559,100.91,100.94,100.88,100.89,561304
08/27/2014,0930,101.02,101.05,100.94,100.94,592915
08/27/2014,0931,100.95,101.11,100.94,101.1,244982
08/27/2014,0932,101.1,101.18,101.05,101.05,211221
08/27/2014,0933,101.05,101.1,101.04,101.04,127045
08/27/2014,0934,101.04,101.14,101,101,219212
08/27/2014,0935,101,101.01,100.88,100.96,243847
08/27/2014,0936,100.97,100.98,100.91,100.93,118202
08/27/2014,0937,100.92,100.95,100.85,100.85,188488
08/27/2014,0938,100.86,100.93,100.85,100.89,116678
08/27/2014,0939,100.9,100.97,100.9,100.91,138315
08/27/2014,0940,100.91,100.94,100.9,100.93,94428
08/27/2014,0941,100.92,100.93,100.81,100.84,146712
08/27/2014,0942,100.84,100.93,100.82,100.86,144574
08/27/2014,0943,100.86,100.9,100.81,100.85,138404
08/27/2014,0944,100.85,100.92,100.83,100.89,121630
08/27/2014,0945,100.9,100.91,100.82,100.83,138122
08/27/2014,0946,100.83,100.84,100.76,100.78,202204
08/27/2014,0947,100.78,100.81,100.7,100.76,255164
08/27/2014,0948,100.75,100.8,100.72,100.8,133958
08/27/2014,0949,100.81,100.82,100.75,100.77,123671
08/27/2014,0950,100.78,100.8,100.73,100.75,115957
08/27/2014,0951,100.74,100.84,100.74,100.78,118861
08/27/2014,0952,100.78,100.81,100.77,100.78,68638
08/27/2014,0953,100.79,100.84,100.78,100.84,125028
08/27/2014,0954,100.84,100.87,100.8,100.84,180822
08/27/2014,0955,100.85,100.86,100.82,100.85,72725
08/27/2014,0956,100.86,100.86,100.81,100.84,105463
08/27/2014,0957,100.84,100.88,100.81,100.87,81847
08/27/2014,0958,100.87,100.87,100.82,100.84,42465
08/27/2014,0959,100.84,100.87,100.83,100.85,54164
08/27/2014,1000,100.85,100.86,100.82,100.82,85516
08/27/2014,1001,100.82,100.84,100.81,100.84,57710
08/27/2014,1002,100.84,100.84,100.8,100.81,69275
08/27/2014,1003,100.8,100.81,100.76,100.8,73179
08/27/2014,1004,100.8,100.84,100.8,100.82,63054
08/27/2014,1005,100.82,100.84,100.82,100.83,37404
08/27/2014,1006,100.83,100.89,100.83,100.86,106759
08/27/2014,1007,100.87,100.92,100.85,100.92,110756
08/27/2014,1008,100.93,100.93,100.9,100.91,78640
08/27/2014,1009,100.91,100.91,100.86,100.86,95281
08/27/2014,1010,100.86,100.88,100.85,100.85,58391
08/27/2014,1011,100.86,100.86,100.81,100.82,105257
08/27/2014,1012,100.81,100.84,100.77,100.82,104472
08/27/2014,1013,100.83,100.87,100.82,100.86,54233
08/27/2014,1014,100.85,100.96,100.85,100.93,84167
08/27/2014,1015,100.94,100.94,100.86,100.9,128107
08/27/2014,1016,100.9,100.91,100.8,100.8,80868
08/27/2014,1017,100.8,100.8,100.76,100.79,116954
08/27/2014,1018,100.79,100.81,100.78,100.79,85855
08/27/2014,1019,100.8,100.82,100.77,100.8,64839
08/27/2014,1020,100.8,100.82,100.78,100.8,64301
08/27/2014,1021,100.8,100.84,100.8,100.83,67716
08/27/2014,1022,100.82,100.85,100.79,100.85,69211
08/27/2014,1023,100.84,100.85,100.76,100.78,90518
08/27/2014,1024,100.78,100.84,100.78,100.8,92995
08/27/2014,1025,100.79,100.82,100.77,100.82,70709
08/27/2014,1026,100.81,100.83,100.78,100.79,67485
08/27/2014,1027,100.79,100.81,100.76,100.76,103755
08/27/2014,1028,100.76,100.81,100.76,100.78,51603
08/27/2014,1029,100.79,100.8,100.77,100.79,38107
08/27/2014,1030,100.79,100.83,100.79,100.82,66960
08/27/2014,1031,100.82,100.83,100.78,100.8,79898
08/27/2014,1032,100.8,100.83,100.79,100.79,48876
08/27/2014,1033,100.81,100.83,100.8,100.81,64067
08/27/2014,1034,100.81,100.87,100.81,100.87,82480
08/27/2014,1035,100.87,100.87,100.84,100.84,58241
08/27/2014,1036,100.84,100.84,100.8,100.81,90967
08/27/2014,1037,100.82,100.82,100.78,100.79,53035
08/27/2014,1038,100.79,100.8,100.71,100.75,142750
08/27/2014,1039,100.75,100.77,100.73,100.73,68279
08/27/2014,1040,100.74,100.8,100.73,100.79,82936
08/27/2014,1041,100.78,100.81,100.78,100.79,77406
08/27/2014,1042,100.8,100.8,100.77,100.79,67519
08/27/2014,1043,100.79,100.81,100.78,100.81,41440
08/27/2014,1044,100.81,100.81,100.77,100.79,39958
08/27/2014,1045,100.79,100.82,100.79,100.81,28615
08/27/2014,1046,100.8,100.83,100.79,100.81,73182
08/27/2014,1047,100.81,100.88,100.81,100.88,64070
08/27/2014,1048,100.88,100.96,100.86,100.95,100466
08/27/2014,1049,100.96,100.98,100.95,100.98,120867
08/27/2014,1050,100.97,101.01,100.93,100.99,205557
08/27/2014,1051,100.99,101.09,100.99,101.05,145096
08/27/2014,1052,101.05,101.12,101.05,101.1,141740
08/27/2014,1053,101.1,101.15,101.1,101.14,117716
08/27/2014,1054,101.15,101.18,101.09,101.15,205780
08/27/2014,1055,101.15,101.16,101.12,101.15,122732
08/27/2014,1056,101.15,101.17,101.1,101.13,101822
08/27/2014,1057,101.13,101.17,101.12,101.16,95463
08/27/2014,1058,101.16,101.16,101.13,101.14,52070
08/27/2014,1059,101.15,101.16,101.13,101.16,113497
08/27/2014,1100,101.16,101.18,101.15,101.16,135227
08/27/2014,1101,101.15,101.18,101.14,101.15,89528
08/27/2014,1102,101.15,101.16,101.14,101.15,70539
08/27/2014,1103,101.15,101.16,101.12,101.13,72837
08/27/2014,1104,101.13,101.13,101.05,101.1,107836
08/27/2014,1105,101.1,101.15,101.09,101.15,49832
08/27/2014,1106,101.15,101.15,101.12,101.13,48955
08/27/2014,1107,101.13,101.13,101.07,101.08,46789
08/27/2014,1108,101.08,101.09,101.06,101.07,88214
08/27/2014,1109,101.07,101.07,101.06,101.06,37018
08/27/2014,1110,101.06,101.07,101.03,101.04,61481
08/27/2014,1111,101.05,101.05,101.04,101.05,43005
08/27/2014,1112,101.04,101.05,101.04,101.05,38493
08/27/2014,1113,101.05,101.05,101.03,101.05,42492
08/27/2014,1114,101.05,101.06,101.04,101.06,24321
08/27/2014,1115,101.06,101.07,101.05,101.05,73083
08/27/2014,1116,101.06,101.06,101.03,101.04,43657
08/27/2014,1117,101.03,101.04,101,101,71965
08/27/2014,1118,101,101.04,101,101.04,46319
08/27/2014,1119,101.04,101.09,101.04,101.08,60337
08/27/2014,1120,101.09,101.11,101.07,101.1,56861
08/27/2014,1121,101.1,101.1,101.07,101.08,39114
08/27/2014,1122,101.08,101.09,101.06,101.08,48787
08/27/2014,1123,101.08,101.09,101.06,101.08,54464
08/27/2014,1124,101.07,101.09,101.06,101.08,35175
08/27/2014,1125,101.08,101.1,101.08,101.08,28826
08/27/2014,1126,101.08,101.1,101.08,101.09,30322
08/27/2014,1127,101.1,101.12,101.09,101.11,55858
08/27/2014,1128,101.1,101.12,101.1,101.12,31493
08/27/2014,1129,101.11,101.14,101.11,101.13,81395
08/27/2014,1130,101.13,101.13,101.08,101.1,93097
08/27/2014,1131,101.1,101.11,101.09,101.1,78188
08/27/2014,1132,101.1,101.15,101.1,101.15,59315
08/27/2014,1133,101.15,101.3,101.15,101.3,262292
08/27/2014,1134,101.29,101.42,101.29,101.42,189239
08/27/2014,1135,101.41,101.49,101.4,101.47,302280
08/27/2014,1136,101.46,101.48,101.45,101.46,109159
08/27/2014,1137,101.47,101.47,101.41,101.43,130117
08/27/2014,1138,101.43,101.46,101.43,101.45,110759
08/27/2014,1139,101.44,101.47,101.42,101.47,70782
08/27/2014,1140,101.47,101.57,101.47,101.56,236498
08/27/2014,1141,101.57,101.59,101.55,101.56,194319
08/27/2014,1142,101.55,101.56,101.51,101.51,91106
08/27/2014,1143,101.51,101.58,101.51,101.57,104279
08/27/2014,1144,101.57,101.65,101.57,101.62,182591
08/27/2014,1145,101.62,101.7,101.62,101.69,158542
08/27/2014,1146,101.69,101.75,101.68,101.7,214349
08/27/2014,1147,101.7,101.79,101.69,101.79,161207
08/27/2014,1148,101.79,101.93,101.78,101.93,486558
08/27/2014,1149,101.93,101.96,101.87,101.9,335155
08/27/2014,1150,101.89,101.98,101.87,101.95,189207
08/27/2014,1151,101.95,101.97,101.85,101.88,218558
08/27/2014,1152,101.88,101.89,101.8,101.83,224270
08/27/2014,1153,101.83,101.84,101.77,101.8,153328
08/27/2014,1154,101.79,101.8,101.76,101.76,89969
08/27/2014,1155,101.76,101.8,101.72,101.8,210239
08/27/2014,1156,101.8,101.8,101.73,101.76,133362
08/27/2014,1157,101.76,101.8,101.75,101.79,110569
08/27/2014,1158,101.8,101.84,101.75,101.77,125048
08/27/2014,1159,101.76,101.77,101.67,101.76,176431
08/27/2014,1200,101.76,101.82,101.76,101.81,145314
08/27/2014,1201,101.81,101.88,101.81,101.88,178764
08/27/2014,1202,101.87,101.88,101.84,101.86,75173
08/27/2014,1203,101.86,101.87,101.82,101.84,71245
08/27/2014,1204,101.84,101.88,101.84,101.85,61282
08/27/2014,1205,101.86,101.87,101.81,101.83,66099
08/27/2014,1206,101.82,101.83,101.77,101.78,67674
08/27/2014,1207,101.78,101.79,101.74,101.77,88520
08/27/2014,1208,101.78,101.79,101.75,101.77,58483
08/27/2014,1209,101.76,101.79,101.76,101.78,26540
08/27/2014,1210,101.77,101.78,101.74,101.75,70654
08/27/2014,1211,101.75,101.78,101.73,101.78,47015
08/27/2014,1212,101.78,101.79,101.76,101.78,41985
08/27/2014,1213,101.78,101.83,101.77,101.82,108729
08/27/2014,1214,101.82,101.83,101.8,101.83,66586
08/27/2014,1215,101.83,101.86,101.83,101.83,154263
08/27/2014,1216,101.84,101.86,101.83,101.85,42939
08/27/2014,1217,101.84,101.88,101.83,101.88,107755
08/27/2014,1218,101.87,101.88,101.86,101.87,24650
08/27/2014,1219,101.87,101.88,101.87,101.88,33694
08/27/2014,1220,101.88,101.95,101.87,101.94,171331
08/27/2014,1221,101.94,101.96,101.93,101.95,66512
08/27/2014,1222,101.95,101.95,101.9,101.92,87245
08/27/2014,1223,101.92,101.94,101.9,101.92,50583
08/27/2014,1224,101.91,101.92,101.88,101.91,49396
08/27/2014,1225,101.91,101.93,101.89,101.89,51666
08/27/2014,1226,101.9,101.91,101.88,101.89,39799
08/27/2014,1227,101.89,101.89,101.83,101.85,80230
08/27/2014,1228,101.84,101.85,101.81,101.83,41829
08/27/2014,1229,101.84,101.84,101.82,101.82,46886
08/27/2014,1230,101.83,101.86,101.8,101.84,79088
08/27/2014,1231,101.84,101.89,101.83,101.88,109843
08/27/2014,1232,101.88,101.91,101.87,101.9,69133
08/27/2014,1233,101.91,101.95,101.9,101.93,74282
08/27/2014,1234,101.93,101.93,101.87,101.92,66646
08/27/2014,1235,101.92,101.92,101.89,101.89,58735
08/27/2014,1236,101.89,101.92,101.89,101.92,14780
08/27/2014,1237,101.91,101.92,101.85,101.86,60414
08/27/2014,1238,101.86,101.88,101.86,101.87,37468
08/27/2014,1239,101.87,101.88,101.84,101.84,42749
08/27/2014,1240,101.84,101.84,101.8,101.8,59609
08/27/2014,1241,101.8,101.85,101.77,101.84,85957
08/27/2014,1242,101.83,101.89,101.83,101.89,61075
08/27/2014,1243,101.88,101.89,101.82,101.82,45349
08/27/2014,1244,101.83,101.86,101.8,101.86,45165
08/27/2014,1245,101.85,101.9,101.84,101.89,38612
08/27/2014,1246,101.89,101.89,101.86,101.89,33609
08/27/2014,1247,101.89,101.92,101.88,101.92,115857
08/27/2014,1248,101.91,101.93,101.91,101.92,76340
08/27/2014,1249,101.92,101.95,101.91,101.93,117965
08/27/2014,1250,101.93,101.96,101.92,101.95,106495
08/27/2014,1251,101.95,101.95,101.92,101.93,63024
08/27/2014,1252,101.93,101.94,101.92,101.92,32641
08/27/2014,1253,101.93,101.93,101.92,101.93,18481
08/27/2014,1254,101.93,101.96,101.92,101.95,77306
08/27/2014,1255,101.96,101.97,101.95,101.96,28519
08/27/2014,1256,101.96,101.99,101.96,101.98,273886
08/27/2014,1257,101.97,102,101.97,101.98,180459
08/27/2014,1258,101.98,102.05,101.98,102.05,774852
08/27/2014,1259,102.05,102.06,102,102.06,211705
08/27/2014,1300,102.06,102.06,101.93,101.94,179354
08/27/2014,1301,101.93,101.94,101.85,101.9,147209
08/27/2014,1302,101.89,101.94,101.88,101.93,74393
08/27/2014,1303,101.94,101.94,101.9,101.9,69143
08/27/2014,1304,101.89,101.91,101.84,101.85,88933
08/27/2014,1305,101.85,101.9,101.84,101.88,51108
08/27/2014,1306,101.88,101.91,101.87,101.9,38666
08/27/2014,1307,101.91,101.92,101.87,101.87,34842
08/27/2014,1308,101.88,101.9,101.87,101.89,15465
08/27/2014,1309,101.89,101.92,101.88,101.91,36215
08/27/2014,1310,101.92,101.93,101.91,101.93,39881
08/27/2014,1311,101.93,101.93,101.87,101.88,81846
08/27/2014,1312,101.88,101.92,101.88,101.92,15830
08/27/2014,1313,101.92,101.92,101.9,101.92,44522
08/27/2014,1314,101.91,101.98,101.91,101.98,79739
08/27/2014,1315,101.98,102.02,101.97,102.01,205796
08/27/2014,1316,102.02,102.02,101.96,101.98,99166
08/27/2014,1317,101.99,102.01,101.97,101.99,47684
08/27/2014,1318,101.98,101.99,101.97,101.98,39132
08/27/2014,1319,101.98,101.99,101.87,101.89,98028
08/27/2014,1320,101.88,101.94,101.88,101.94,91864
08/27/2014,1321,101.94,101.96,101.91,101.95,71589
08/27/2014,1322,101.95,101.99,101.94,101.98,81618
08/27/2014,1323,101.99,101.99,101.94,101.96,50559
08/27/2014,1324,101.96,101.99,101.96,101.98,108447
08/27/2014,1325,101.98,102,101.96,101.99,84958
08/27/2014,1326,101.99,102,101.96,101.97,70218
08/27/2014,1327,101.97,102,101.95,101.99,85557
08/27/2014,1328,101.99,101.99,101.97,101.97,30067
08/27/2014,1329,101.97,101.98,101.94,101.97,39202
08/27/2014,1330,101.96,102,101.96,102,67688
08/27/2014,1331,101.99,102,101.98,102,35596
08/27/2014,1332,102,102.02,101.97,102.02,110515
08/27/2014,1333,102.02,102.02,101.99,102,54172
08/27/2014,1334,102,102.04,101.99,102.04,81939
08/27/2014,1335,102.04,102.04,102.01,102.02,69182
08/27/2014,1336,102.03,102.04,102.01,102.04,74266
08/27/2014,1337,102.04,102.06,102.03,102.06,117936
08/27/2014,1338,102.05,102.06,102.04,102.04,94253
08/27/2014,1339,102.04,102.06,102.03,102.05,69151
08/27/2014,1340,102.05,102.05,101.99,102.03,114761
08/27/2014,1341,102.02,102.05,102.02,102.04,46624
08/27/2014,1342,102.03,102.08,102.03,102.06,165741
08/27/2014,1343,102.06,102.09,102.06,102.08,62831
08/27/2014,1344,102.09,102.1,102.07,102.1,90166
08/27/2014,1345,102.1,102.1,102.09,102.09,43230
08/27/2014,1346,102.1,102.1,102.09,102.1,54186
08/27/2014,1347,102.09,102.1,102.09,102.09,33592
08/27/2014,1348,102.1,102.1,102.09,102.09,33528
08/27/2014,1349,102.1,102.1,102.08,102.09,121972
08/27/2014,1350,102.09,102.18,102.09,102.15,374922
08/27/2014,1351,102.16,102.17,102.15,102.17,72911
08/27/2014,1352,102.17,102.17,102.15,102.17,91043
08/27/2014,1353,102.16,102.17,102.12,102.13,153471
08/27/2014,1354,102.13,102.14,102.05,102.11,144270
08/27/2014,1355,102.1,102.12,102.08,102.09,59527
08/27/2014,1356,102.08,102.12,102.08,102.11,49371
08/27/2014,1357,102.11,102.14,102.1,102.14,33775
08/27/2014,1358,102.14,102.14,102.11,102.11,69618
08/27/2014,1359,102.12,102.16,102.11,102.16,60583
08/27/2014,1400,102.15,102.22,102.15,102.22,209703
08/27/2014,1401,102.21,102.24,102.21,102.24,72862
08/27/2014,1402,102.24,102.24,102.2,102.24,150807
08/27/2014,1403,102.24,102.24,102.21,102.22,65713
08/27/2014,1404,102.22,102.24,102.22,102.24,90828
08/27/2014,1405,102.23,102.25,102.22,102.23,57261
